,relevance,queryid,bm25 score,query length,document length,# of matched q/d terms,min idf,max idf,min tf,max tf,phrase frequency
339,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
340,1,128,0.0,3,194,0,0.0,0.0,0.0,0.0,0.0
341,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
342,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
343,1,128,3.3752224,3,38,1,2.2598488,2.2598488,0.6788914,0.6788914,0.0
344,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
345,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
346,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
347,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
348,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
349,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
350,1,128,0.0,3,189,0,0.0,0.0,0.0,0.0,0.0
351,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
352,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
353,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
354,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
355,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
356,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
357,1,128,16.840334,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
358,1,128,7.9961605,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,0.0
359,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
360,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
361,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
362,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
363,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
364,1,128,17.55985,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,1.0
365,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
366,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
367,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
368,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
369,1,128,6.194669,3,200,2,2.2598488,2.260108,0.62296134,0.62296134,0.0
370,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
371,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
372,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
373,1,128,0.0,3,190,0,0.0,0.0,0.0,0.0,0.0
374,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
375,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
376,1,128,7.9961605,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,0.0
377,1,128,0.0,3,124,0,0.0,0.0,0.0,0.0,0.0
378,1,128,3.4976168,3,200,1,3.5142653,3.5142653,0.45239204,0.45239204,0.0
379,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
380,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
381,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
382,1,128,10.137487,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.0
383,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
384,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
385,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
386,1,128,16.840334,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
387,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
388,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
389,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
390,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
391,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
392,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
393,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
394,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
395,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
396,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
397,1,128,0.0,3,180,0,0.0,0.0,0.0,0.0,0.0
398,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
399,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
400,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
401,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
402,1,128,5.942575,3,190,2,2.2598488,3.5142653,0.46780688,0.46780688,0.0
403,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
404,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
405,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
406,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
407,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
408,1,128,7.0399756,3,200,2,2.2598488,3.5142653,0.45239204,0.71250916,0.0
409,1,128,3.4976168,3,200,1,3.5142653,3.5142653,0.45239204,0.45239204,0.0
410,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
411,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
412,1,128,18.15907,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
413,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
414,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
415,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
416,1,128,16.840334,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
417,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
418,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
419,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
420,1,128,5.3465576,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
421,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
422,1,128,9.289376,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.0
423,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
424,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
425,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
426,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
427,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
428,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
429,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
430,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
431,1,128,0.0,3,188,0,0.0,0.0,0.0,0.0,0.0
432,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
433,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
434,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
435,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
436,1,128,6.6398706,3,200,2,2.2598488,2.260108,0.62296134,0.71250916,0.0
437,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
438,0,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
439,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
440,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
441,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
442,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
443,1,128,8.633026,3,200,2,2.2598488,3.5142653,0.62296134,0.76768476,0.0
444,1,128,0.0,3,193,0,0.0,0.0,0.0,0.0,0.0
445,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
446,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
447,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
448,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
449,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
450,1,128,8.358711,3,200,2,2.2598488,3.5142653,0.62296134,0.71250916,0.0
451,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
452,1,128,0.0,3,126,0,0.0,0.0,0.0,0.0,0.0
453,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
454,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
455,1,128,3.5423589,3,200,1,2.2598488,2.2598488,0.71250916,0.71250916,0.0
456,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
457,1,128,0.0,3,183,0,0.0,0.0,0.0,0.0,0.0
458,0,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
459,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
460,1,128,17.285536,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,1.0
461,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
462,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
463,1,128,5.3465576,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
464,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
465,1,128,0.0,3,194,0,0.0,0.0,0.0,0.0,0.0
466,1,128,3.8166735,3,200,1,2.2598488,2.2598488,0.76768476,0.76768476,0.0
467,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
468,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
469,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
470,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
471,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
472,1,128,7.9135094,3,200,2,2.2598488,3.5142653,0.62296134,0.62296134,0.0
473,1,128,3.4976168,3,200,1,3.5142653,3.5142653,0.45239204,0.45239204,0.0
474,2,128,8.358711,3,200,2,2.2598488,3.5142653,0.62296134,0.71250916,0.0
475,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
476,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
477,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
478,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
479,1,128,8.844174,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,0.0
480,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
481,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
482,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
483,1,128,3.0975118,3,200,1,2.260108,2.260108,0.62296134,0.62296134,0.0
484,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
485,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
486,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
487,1,128,6.3771667,3,162,2,2.2598488,3.5142653,0.50201845,0.50201845,0.0
488,1,128,10.411802,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,0.0
489,1,128,7.413692,3,178,2,2.2598488,3.5142653,0.48430926,0.7380444,0.0
490,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
491,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
492,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
493,1,128,9.325356,3,200,2,2.2598488,3.5142653,0.71250916,0.76768476,0.0
494,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
495,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
496,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
497,1,128,11.300442,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.0
498,1,128,5.7919083,3,200,2,2.2598488,2.260108,0.45239204,0.71250916,0.0
499,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
500,1,128,21.49483,3,200,3,2.2598488,3.5142653,0.62296134,0.8050918,1.1111112
501,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
502,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
503,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
504,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
505,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
506,1,128,5.3465576,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
507,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
508,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
509,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
510,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
511,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
512,1,128,0.0,3,149,0,0.0,0.0,0.0,0.0,0.0
513,1,128,9.563691,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,0.0
514,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
515,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
516,1,128,8.844174,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,0.0
517,1,128,10.882427,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,0.0
518,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
519,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
520,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
521,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
522,1,128,23.159573,3,200,3,2.2598488,3.5142653,0.62296134,0.71250916,2.0
523,1,128,7.0654955,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
524,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
525,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
526,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
527,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
528,1,128,10.411802,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,0.0
529,1,128,5.3465576,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
530,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
531,1,128,8.844174,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,0.0
532,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
533,1,128,17.688446,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
534,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
535,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
536,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
537,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
538,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
539,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
540,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
541,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
542,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
543,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
544,1,128,0.0,3,189,0,0.0,0.0,0.0,0.0,0.0
545,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
546,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
547,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
548,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
549,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
550,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
551,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
552,1,128,18.15907,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
553,1,128,2.5423505,3,151,1,2.2598488,2.2598488,0.51136774,0.51136774,0.0
554,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
555,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
556,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
557,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
558,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
559,1,128,6.3771667,3,163,2,2.2598488,3.5142653,0.50201845,0.50201845,0.0
560,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
561,1,128,6.0660744,3,200,2,2.2598488,2.260108,0.45239204,0.76768476,0.0
562,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
563,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
564,1,128,7.0399756,3,200,2,2.2598488,3.5142653,0.45239204,0.71250916,0.0
565,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
566,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
567,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
568,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
569,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
570,1,128,17.688446,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
571,1,128,9.749666,3,200,3,2.2598488,3.5142653,0.45239204,0.8050918,0.0
572,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
573,1,128,5.942575,3,196,2,2.2598488,3.5142653,0.46780688,0.46780688,0.0
574,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
575,1,128,0.0,3,151,0,0.0,0.0,0.0,0.0,0.0
576,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
577,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
578,1,128,5.346655,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
579,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
580,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
581,1,128,5.3465576,3,200,2,2.2598488,2.260108,0.45239204,0.62296134,0.0
582,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
583,1,128,10.597777,3,200,3,2.2598488,3.5142653,0.45239204,0.8050918,0.0
584,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
585,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
586,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
587,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
588,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
589,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
590,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
591,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
592,1,128,9.289376,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.0
593,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
594,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
595,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
596,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
597,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
598,1,128,3.5423589,3,200,1,2.2598488,2.2598488,0.71250916,0.71250916,0.0
599,1,128,9.563691,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,0.0
600,1,128,5.652471,3,174,2,2.2598488,2.260108,0.48430926,0.6525719,0.0
601,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
602,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
603,1,128,8.844174,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,0.0
604,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
605,1,128,20.839243,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,1.3333334
606,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
607,1,128,16.840334,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
608,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
609,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
610,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
611,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
612,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
613,1,128,6.0660744,3,200,2,2.2598488,2.260108,0.45239204,0.76768476,0.0
614,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
615,1,128,0.0,3,168,0,0.0,0.0,0.0,0.0,0.0
616,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
617,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
618,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
619,1,128,12.954847,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.125
620,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
621,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
622,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
623,1,128,19.570915,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,1.0
624,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
625,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
626,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
627,1,128,16.840334,3,200,3,2.2598488,3.5142653,0.45239204,0.62296134,1.0
628,1,128,6.9887514,3,182,2,2.2598488,3.5142653,0.48430926,0.6525719,0.0
629,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
630,1,128,11.068402,3,200,3,2.2598488,3.5142653,0.45239204,0.8050918,0.0
631,1,128,6.5947733,3,200,2,2.2598488,3.5142653,0.45239204,0.62296134,0.0
632,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
633,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
634,1,128,9.749666,3,200,3,2.2598488,3.5142653,0.45239204,0.8050918,0.0
635,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
636,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
637,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
638,1,128,3.5427651,3,200,1,2.260108,2.260108,0.71250916,0.71250916,0.0
639,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
640,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
641,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
642,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
643,1,128,10.137487,3,200,3,2.2598488,3.5142653,0.45239204,0.71250916,0.0
644,1,128,18.077145,3,150,3,2.2598488,3.5142653,0.51136774,0.51136774,1.0
645,1,128,0.0,3,180,0,0.0,0.0,0.0,0.0,0.0
646,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
647,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
648,1,128,15.99232,3,200,3,2.2598488,3.5142653,0.45239204,0.45239204,1.0
649,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
650,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
651,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
652,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
653,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
654,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
655,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
656,1,128,19.570915,3,200,3,2.2598488,3.5142653,0.45239204,0.76768476,1.0
657,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
658,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
659,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
660,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
661,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
662,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
663,1,128,5.7467594,3,200,2,2.2598488,3.5142653,0.45239204,0.45239204,0.0
664,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
665,1,128,5.747018,3,200,2,2.260108,3.5142653,0.45239204,0.45239204,0.0
666,1,128,3.0971568,3,200,1,2.2598488,2.2598488,0.62296134,0.62296134,0.0
667,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
668,1,128,0.0,3,200,0,0.0,0.0,0.0,0.0,0.0
669,1,128,6.3771667,3,159,2,2.2598488,3.5142653,0.50201845,0.50201845,0.0
670,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
671,1,128,7.9135094,3,200,2,2.2598488,3.5142653,0.62296134,0.62296134,0.0
672,1,128,2.249143,3,200,1,2.2598488,2.2598488,0.45239204,0.45239204,0.0
673,1,128,11.068402,3,200,3,2.2598488,3.5142653,0.45239204,0.8050918,0.0
674,1,128,4.4985437,3,200,2,2.2598488,2.260108,0.45239204,0.45239204,0.0
675,1,128,2.2494009,3,200,1,2.260108,2.260108,0.45239204,0.45239204,0.0
